MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainTomorrow
11.1,17.5,0.2,72,43,41,77,33,999.5,996.2,11.8,16.5,Yes
19.9,21.7,10.4,44,6,11,97,92,1005.6,1009.4,20.8,18.2,Yes
1.6,16.5,0,35,0,4,84,85,1019.2,1015.4,6.4,10,Yes
8.6,18.5,0,63,30,28,60,53,1020,1018.1,14.1,17.1,No
24.5,33.5,0,26,9,13,73,53,1008.2,1005.6,28.9,32.3,Yes
10.7,22.5,0,28,7,15,76,52,1013.1,1010.9,14.6,21.2,No
16.8,28.8,0,35,9,26,72,60,1018.4,1015.4,24.4,26.4,No
5.2,25.8,0,24,6,13,36,20,1021.9,1018,17.7,24.7,No
7.7,21.1,0,54,26,30,53,53,1021.3,1019.8,14.6,19.7,No
21.6,31.2,0,52,17,37,63,56,1012.9,1010.4,27.1,29.3,No
5.7,30.1,0,28,9,9,41,14,1021.8,1017.8,17.4,28.8,No
10.3,20.8,0,61,26,35,70,51,1015.6,1012.3,14.3,20.1,Yes
17.3,23.4,0,44,13,20,67,79,1018.4,1013.1,22.2,21.5,No
13.6,31.7,0,31,22,13,21,15,1011.9,1007.9,24.6,31.2,No
18.8,21.3,54,48,28,30,95,94,1010.5,1011.7,18.8,19.4,Yes
23.8,29.7,0,43,26,31,81,63,1013.8,1010.7,25.6,28.1,No
6.3,14.4,0,39,15,19,85,74,1021.5,1018.6,9.4,13,Yes
11,28,0,26,7,7,79,32,1029.7,1025.4,15.2,26.7,No
9.9,17.6,0.6,46,13,28,94,63,1015.4,1017.8,14,16.9,No
26,32,0,39,22,26,68,92,1008.4,1005.1,28.6,26.9,Yes
16.3,31.6,0,24,4,9,53,46,1015.6,1012.2,27.3,29.4,No
13.8,20.4,11.8,65,13,35,72,45,1011.2,1010.2,15.1,19.2,Yes
18.9,28.3,0,74,9,43,69,51,1015.5,1011.6,23.3,26.7,No
13,18.9,5.6,17,2,4,93,95,1025.1,1021.1,14.9,16.2,Yes
11.8,17.1,33.4,56,22,26,58,49,1011.4,1014.1,14.5,15.4,Yes
2.2,17.9,0,48,20,24,75,54,1016.6,1008.3,8.1,15.2,No
10.6,16.1,0,61,28,28,48,30,1016.2,1017.8,12.2,15.9,No
0,13.1,0.2,31,9,15,94,55,1033.8,1032.9,3.7,12.2,No
-0.8,15.8,0,48,19,7,57,32,1026.6,1022.5,7.7,15,No
14.9,23.3,0,22,9,13,65,58,1014.4,1012.1,20.6,22.6,No
19,33.7,0,37,4,22,67,36,1009.6,1006.6,26.2,32.4,No
9.3,15.7,1.2,46,19,26,93,74,1016.4,1013.5,11.3,14.8,Yes
5,15.7,0,39,22,7,71,63,1008.6,1006.7,12.4,13.6,No
11.3,21.4,0,33,4,11,56,63,1023.4,1020.3,16,18.2,No
19.2,32.2,0,46,26,20,21,15,1015.2,1011.6,22.4,31,No
14.1,23.2,13.6,33,7,15,59,29,1017.9,1013.6,18.1,22.3,No
22,35.1,0,44,9,26,63,52,1014.6,1010.5,27.7,30.9,No
18.8,35.3,0,72,9,39,61,52,1004.8,1004.7,24.3,26.3,No
15.2,27.7,0,24,9,11,57,42,1019.3,1016.5,21.6,27.1,No
16.3,29.6,0,33,6,17,52,47,1015.9,1013.8,24.1,27.2,No
13.4,28.8,0,41,15,13,52,15,1021.5,1019.6,17.6,27.4,No
3.1,18.9,0,37,26,7,71,34,1029.4,1024.6,10.1,18.2,No
9.3,17.2,0,56,11,20,54,43,1015.7,1016.4,12.8,16.1,No
16.3,21.6,0.2,41,24,20,54,58,1025.1,1022.9,19.2,18.5,No
5.2,19.4,0,24,0,7,82,45,1032.9,1029.2,10,18.9,No
5.2,11.8,8,48,13,20,96,77,1027.4,1026,8.1,10.2,No
2.1,12.2,0,37,13,15,85,48,1011.4,1009.3,3.5,11.8,No
21.8,36.2,0,61,31,30,14,12,1014.9,1013.2,31.2,33.4,No
22.9,30.9,3.2,59,28,31,86,57,1012,1009.6,27.5,29.9,Yes
12.2,22.6,0.2,19,6,6,56,52,1021.9,1017.4,19.6,21.1,Yes
8.2,14.3,0.8,39,15,15,69,66,1027.5,1028.3,10.9,12.9,No
9.5,14.4,0.2,33,13,22,51,42,1025.6,1024,11,14.1,No
13.1,30,0,24,0,4,86,51,1018.3,1014.4,18,28,No
9.7,13.4,29.8,63,19,19,90,72,1011.4,1013.6,11.3,12.9,Yes
9.7,14.4,0.2,46,9,30,85,69,1026.7,1024.5,11.6,13.7,No
5.5,13.9,0,44,26,13,72,58,1017.8,1015.5,8.1,12.2,No
21,37,0,39,19,13,24,18,1009,1004.5,30.4,36.3,No
13.9,20.8,0,39,11,20,75,66,1018.2,1015.6,16.8,19.1,Yes
22.2,27.3,2.6,70,54,44,100,65,1014.1,1012.8,22.6,25.7,Yes
22.6,34.9,0,44,28,11,42,26,1016.4,1013.1,27,34.3,No
5.8,7.9,12,57,28,28,87,90,1008.4,1002.9,6.7,6.7,Yes
10.6,14.1,0.2,59,17,31,78,77,999,996.8,12,13.2,Yes
6.6,17.6,0,35,15,24,75,44,1033.5,1030.5,10.7,17,No
20,25.5,0,33,17,22,67,65,1013.7,1012.1,23.8,25.2,No
26.5,34.2,0,39,13,20,80,51,1013.7,1008.9,28.5,32.8,No
1.2,18.5,0,20,2,11,99,51,1025.1,1022.1,7.5,16.9,No
6.5,14.6,0,41,9,17,75,54,1032.3,1030.1,7.8,13.8,No
18.9,24.8,3,46,6,26,95,69,1011.1,1008.7,20.3,23.7,No
4.6,18.9,0,20,0,9,91,60,1020.6,1017.8,11.1,18.4,No
15,26.1,0,39,24,13,41,22,1027.2,1024.2,18.6,25.8,No
18,27.2,0,35,17,2,43,29,1025,1021.9,20,26.5,No
22.5,26,0.8,43,13,17,61,57,1014.1,1015.2,23.3,25,No
21.6,28.4,0,46,4,26,70,56,1019.2,1015.5,25,27.4,No
21.9,29.9,0,65,26,44,55,50,1012.5,1009.2,26.6,28.7,No
5.8,11.8,10.2,33,6,19,99,66,1014.1,1012.4,7.9,10.4,No
7.4,23.2,0,48,22,20,57,32,1020.7,1019.9,15.2,21.4,No
8.7,17.5,0,35,22,13,48,54,1021,1017.1,13.4,16.7,No
13.6,27.6,0,43,17,30,62,55,1021.7,1018.2,20.9,24.4,No
7.1,21.7,0,44,9,22,100,57,1019.1,1016.4,15,20.4,No
23.1,32.7,0,41,22,30,63,67,1010.9,1007.7,28.2,29.8,Yes
1.2,21.3,0,44,20,24,62,34,1031.1,1028.2,14.2,20.7,No
18.6,28.7,0,30,9,13,61,58,1016.2,1013.3,25.3,26.8,No
18.7,37.1,0,65,19,20,28,17,1013.1,1009.7,26,33.5,Yes
24.3,33.6,15.6,39,13,22,83,52,1006.4,1003.8,28.3,33.4,No
17,34.6,0,37,13,19,35,17,1016.3,1014.5,22.1,33.2,No
13.6,20.3,0,31,15,13,67,43,1031.1,1027,15.2,19.3,No
16.2,28.1,1,43,15,19,69,43,1018.3,1014.3,18.7,27.3,No
1.1,13.6,0,17,6,6,98,65,1031.2,1026.8,4.2,12.8,No
20.3,26.6,0,33,24,15,86,87,1012.3,1009.7,22.1,21.8,No
13.7,21.5,0.8,54,20,30,48,62,1015.1,1017.3,19.3,17.6,No
18.6,31.1,0,44,17,19,61,22,1015.9,1012.2,22.2,30.3,No
5.4,20.6,0,46,19,24,55,20,1019.6,1020.5,12,19.3,No
14.6,21.7,0,44,20,22,54,44,1025.7,1025.4,16.8,20.5,No
16.9,21.9,0,19,0,2,82,92,1019.2,1016.3,18.7,19.7,Yes
15.1,36.6,0,30,13,15,24,12,1013.2,1009.8,23.6,35.4,No
28.2,39.5,0,83,28,7,35,21,1005.9,1001,30.6,38.1,Yes
13.7,18.5,1.6,31,6,17,82,58,1020.9,1020.1,15.5,17.8,Yes
10.9,20.4,0.6,48,24,30,47,47,1025.4,1024.6,16.4,18.3,No
8.1,22.1,3.8,35,7,13,77,36,1015.2,1011.1,11.9,21.6,No
15.3,20.6,0,52,31,30,79,45,1013.6,1018.4,15.9,17.5,No
19.2,26.3,0.6,26,9,13,80,79,1016,1013.6,23.4,23.8,No
8.8,13.1,0,44,24,28,54,62,1027.2,1025.9,11.7,11.4,No
7.7,13,0,54,24,31,82,74,1015.2,1012.7,10.7,12.6,No
1.6,22.7,0.4,39,22,9,41,32,1015.1,1013.4,12.2,19.4,No
4.5,15.7,0,50,9,20,74,44,1014.3,1011,9.7,14.4,Yes
8.5,17.5,5,63,19,44,64,71,1014.1,1013.5,12.2,12.5,Yes
9,20.7,2.6,41,7,20,74,44,1017.9,1017.7,14.1,20,No
18.5,34.9,0,33,9,15,58,46,1019.1,1017.6,27.4,31.2,No
-0.3,12.4,0,44,20,26,66,50,1019.7,1016.3,7.8,11.4,No
10,17.2,40.8,74,56,11,100,95,1017.9,1018.1,14,14,Yes
3.1,19.6,0,20,6,9,65,37,1025,1019.7,11.7,19,No
15.2,20.9,0,56,24,28,67,48,995.2,998,18.2,18.3,Yes
19.3,30.5,0,48,19,30,65,46,1017.1,1015.3,24.4,28.9,No
5.7,23.6,0,26,15,11,78,36,1030.2,1027.4,14.1,23.4,No
0.4,16.7,1.4,24,9,15,97,57,1020.2,1016.8,4.5,16.2,No
20.9,32,0,67,9,46,57,39,1014.5,1010.5,26.5,30.9,No
21.9,27.8,1.8,54,37,39,67,63,1017.2,1015.3,25.5,26.4,No
7.9,23.7,0,33,9,17,71,49,1021.7,1018.4,16.5,21.8,No
10.8,16.5,0,54,22,24,47,84,1006.1,1001.6,14.7,13.1,Yes
12.6,37.1,0,46,7,11,49,14,1017.6,1013,22.5,35.5,No
3.1,16.8,0,31,4,11,78,70,1003,1002.9,9.4,13,No
14.2,27.8,0,65,7,15,51,33,1012,1010.5,19.7,26,No
24.4,38.2,0,56,15,28,33,17,1005.8,1007.3,29.2,35.4,No
12.6,25.3,0,41,17,17,51,28,1025.3,1023,18.2,24.3,No
0.3,17.8,0,33,9,19,50,28,1026.9,1022.8,7.8,17.3,No
15,25.7,0,30,2,7,81,50,1023.4,1019.4,17.1,24.4,No
20.5,30.6,0,31,9,17,62,51,1014.8,1010.8,27.2,29.3,No
13.6,20.3,0,37,20,19,65,67,1026.5,1024.3,15.4,18.9,No
5.7,14.2,11.8,81,20,43,72,73,1022.8,1019.3,10.3,13.8,Yes
10.3,20.4,3.2,31,11,7,65,46,1012.4,1009.6,16.9,18.1,No
24.2,34.8,0,35,9,13,47,49,1016.3,1013.2,26.6,33.4,No
9.1,17.7,0.4,65,22,35,97,42,1025.2,1026,11,16.5,No
15.9,33.8,0.2,43,20,13,90,42,1011.1,1007.9,18.4,33,Yes
10.4,21.2,0.2,69,9,20,69,48,1007.2,999.1,14.2,21.2,No
4.4,19.4,0,28,9,17,72,40,1018,1015.8,10.2,19,No
20.3,33.4,0,37,20,17,61,45,1012.9,1008.9,23.3,30.2,No
14,19.9,1.4,43,17,20,75,63,1014.1,1011.3,16.6,17.6,Yes
5.3,11.9,22.6,59,24,24,84,81,1023,1024.5,9.2,10,No
2.4,15.1,0,39,11,24,73,48,1022,1020.1,8.1,14.5,No
21.5,33.5,0,37,2,11,71,34,1016.8,1012.1,23.4,30.9,Yes
10.3,22.8,0,30,9,15,76,61,1024.2,1020.7,16,21.3,No
15.5,29.2,0,33,4,11,56,59,1013.7,1008.6,25.1,27.4,No
18.6,34.5,6,54,11,26,59,11,1014.2,1011.6,24.9,33.6,No
9,22.2,0,20,6,9,66,47,1025,1021.5,13.1,20.6,No
14.3,31.4,0,33,15,15,48,18,1012.8,1008.9,20.8,29.1,No
13,22.8,0.2,35,15,20,53,45,1021.1,1019.3,18.8,20.2,No
0.2,11.2,0,50,7,24,98,60,1019,1018.9,3.2,10.5,No
7.6,17.1,0.6,50,2,19,77,48,1014.7,1009.9,11.6,15.8,Yes
17.2,21,3.6,46,20,24,76,66,1012.4,1013.2,20,19.4,No
5.6,16.1,0.4,35,13,17,95,66,1026.7,1024.1,8.7,15.1,No
17.1,37.7,0,56,15,19,75,19,1014.2,1010.8,20.8,36.1,No
21.1,38.2,0,43,15,17,33,12,1014.9,1010.6,30.4,37,No
16.6,23.9,0.2,33,7,24,74,54,1021,1018.9,20.5,22.9,No
23.3,31.1,0.2,30,11,13,59,56,1014.6,1010,29,30,No
5.5,16.6,0,56,26,35,80,73,1027.9,1024.1,10.4,14.3,Yes
16.2,19.7,0,39,15,15,78,73,1025.2,1023,17.2,18.1,No
1.1,18.3,0.6,50,24,39,95,57,1015.6,1011.6,9.1,17,No
8.6,11.2,0,65,35,24,69,68,1015.8,1015.9,8.8,10.8,No
14.1,33,0.2,57,2,30,81,53,1011.7,1011.8,21.3,28.1,Yes
17.4,33.3,0,41,13,24,24,15,1008.8,1009.7,25.8,32.2,No
19.9,28.4,0.4,52,24,26,70,60,1016.4,1013.2,24,26.4,Yes
3.2,20.4,0,35,19,7,51,35,1024,1020.9,15.1,19.8,No
20.8,26.1,3.8,39,19,20,65,58,1019.7,1018.6,23.1,25.4,No
14.5,30.2,0,80,28,50,54,23,998.9,994.1,25.4,29.6,No
3.3,10.7,1,48,4,26,83,57,1012.1,1007.5,6,9.7,Yes
-0.9,19.9,0,31,0,20,89,32,1017.9,1014.5,7.6,19.4,No
4.7,13.5,0.6,31,13,19,94,46,1019.8,1023.8,6.8,12.1,No
7.3,12.6,1.6,74,31,28,70,32,1013.5,1021.7,8.5,9.9,No
12.6,25.4,0,33,2,13,75,72,1017.9,1015.2,18.2,22.2,Yes
8.4,14.1,2.8,41,20,17,82,83,1033.9,1034.4,12.2,13.1,Yes
18.4,29.9,0,44,24,13,31,25,1015,1010.5,20.8,29.5,No
15.8,23.2,14,41,20,19,75,68,1010.5,1005.8,19.3,21.6,No
21.1,29.7,0,52,20,39,57,63,1011.3,1006.5,26.8,27.4,No
20.9,31.3,0,41,19,22,60,49,1013,1009.1,27.1,30.8,No
10.1,15.9,2.2,81,52,57,57,59,1018,1020,13.7,15.7,No
9.4,17.3,2,39,9,19,51,39,1026.9,1025.3,14,15.7,No
-4.1,12.7,0,20,2,17,94,50,1031,1027.9,1,11.3,No
13.3,23.3,0,76,35,46,59,31,1003.1,1005.3,19.3,20.5,No
17.3,23.1,0,39,17,26,65,66,1018.8,1016.8,20.2,21.1,No
12.8,17.7,0.8,37,15,17,89,69,1005.6,1001.3,12.9,16.5,Yes
8.1,19.8,0,33,9,17,58,55,1021.2,1017.3,16,19.2,No
14.8,17.8,0,31,15,20,77,63,1010.4,1012.4,16.1,16.5,Yes
14.3,32.2,0,63,11,15,76,42,1009.5,1002.9,20.9,31.5,No
17.4,25.9,1.8,37,19,11,53,74,1019.4,1017.7,23.1,21.3,No
8.5,31.5,0,43,2,20,49,16,1016.5,1012.1,18.4,31,No
2.7,15,0,37,17,17,86,59,1023.6,1017.1,6.1,14.1,No
13.6,23.1,2.6,37,24,15,85,62,1022.1,1018.1,19.1,21.5,Yes
10.3,26.8,0,30,15,13,53,21,1022.4,1019.5,15.3,24.3,No
12.6,21.9,0,31,9,13,63,65,1021.2,1019.7,17.4,19.8,No
13.6,32.4,0,46,13,31,76,47,1014.4,1007,21.2,30.4,No
22.5,41.8,0,50,28,11,27,11,1009.9,1006,30.5,39.4,No
14.2,29.8,0.2,28,0,11,92,36,1017.1,1014.4,18.3,29.5,No
1.4,19.9,0,22,0,2,100,45,1026.5,1021.4,8.2,19.5,No
10.6,30.9,0,39,7,28,56,25,1021.2,1017.1,16.8,29.1,No
13.6,23,0.2,35,20,20,74,48,1008.8,1007.7,14.9,20.8,No
16.4,32.7,0,33,15,17,57,23,1017,1012.6,21.9,31.7,No
9.4,24.5,0,52,20,33,69,48,1026.5,1024,16.7,23.4,No
10.7,19.7,0,39,15,9,61,43,1020.3,1018.4,15.4,19,No
8.3,19.4,0,33,11,15,65,54,1024.3,1024.3,15.2,18.5,No
3,11.1,0.8,35,0,13,99,96,1024.4,1021.1,6.3,8.6,Yes
15.1,29.5,0,30,13,7,77,52,1020.1,1016.6,19.1,26.5,No
14.4,21.9,0,57,20,26,72,48,1008.7,1006.7,14.8,20.8,No
16.7,24.2,0,41,28,20,72,65,1021.6,1018.4,19.5,23.1,No
8.6,12.2,1.6,33,17,9,79,96,1012.6,1014.2,10.3,8.2,Yes
9,17.6,0,28,7,13,81,50,1028.9,1026.5,12.3,16.3,No
8.3,20.1,0,31,13,13,63,43,1027,1023.5,14.4,19.6,No
24.2,30.2,0,33,11,19,71,72,1011.1,1007.4,29.1,28.5,Yes
22.4,33.1,0,46,20,20,60,38,1013.3,1009.8,27.2,32.8,No
13.9,33.8,0,46,20,19,49,21,1017.6,1013.9,24.8,32.4,No
11.8,16.4,0,44,30,17,55,61,1016.7,1010.5,13.9,14.5,No
5.2,9.8,0,33,20,17,86,67,1026.8,1026.5,7.3,8.8,No
8.5,24.1,45,30,13,13,72,47,1020.5,1015.7,17,22.9,No
14.8,23.7,0,54,31,24,56,82,1022.5,1019.9,20.7,17.6,No
7.1,14.3,1.4,31,9,15,67,62,1019.6,1019.2,12.1,12.9,Yes
24.1,35.2,0,39,6,13,83,44,1009.4,1005.7,27.7,35,No
20.8,23.9,0.2,41,15,19,85,94,1013.5,1012.1,23.4,22.1,Yes
3.5,22.4,0,31,17,19,29,15,1021.8,1017.8,12.3,21.9,No
18.8,37.3,0,39,17,15,45,24,1007.6,1004.2,25.2,36.6,No
14.4,30.2,0,26,9,7,72,29,1020.9,1016.5,19.2,29.3,No
6.6,14,3.6,31,7,13,90,66,1021.8,1020.8,8.1,13.1,No
17.7,26.6,0,33,6,13,80,78,1020.5,1016.4,21.9,22.8,No
7.8,18.5,0,33,17,17,84,45,1033.5,1030,11.4,18.1,No
6.1,23.4,0,31,20,6,52,34,1020.7,1016.9,15.3,22.1,No
19.6,24.9,12.4,56,24,35,93,69,1021.3,1019.1,20,23.3,Yes
14.3,30.1,0,50,22,20,81,31,1019.7,1016.3,17.4,28.2,No
5.1,15.5,0,33,7,22,99,80,1032.4,1030.5,10.5,14.7,Yes
14.3,20.3,0.4,44,17,15,56,59,1014.9,1016.2,16.6,17.7,No
15.5,23.7,0,31,7,24,60,54,1024,1020.7,22,22.3,No
17.1,29.5,0,52,28,30,44,19,1018,1015.3,17.9,28.8,No
16.5,36.9,0,37,4,7,64,30,1014.2,1008.5,24.3,36.3,No
17.3,30.9,0,30,7,15,38,35,1013,1010.3,25.2,28.7,No
8.9,21.4,0,26,6,9,51,45,1026.7,1021.4,13.8,19.7,No
10.1,16.4,31.8,54,13,26,91,63,1029.3,1027.8,13.4,15.9,Yes
16.7,24.1,0,43,2,13,72,60,1011.8,1008.7,20.2,23.5,No
10.9,25.3,0,33,20,6,65,39,1018.9,1017.3,14.2,24.3,No
10.9,20.5,0,41,11,30,67,72,1029.2,1023.9,14.7,17.3,No
11.4,23.4,0,41,22,9,76,58,1018.7,1016,16.9,23.1,No
22.1,29.6,0,76,17,26,78,61,1015.5,1011.1,22.9,28.9,No
7.7,19.5,0,50,22,24,66,42,1017.5,1017.1,13.4,17.9,No
2.4,14.8,0,48,11,30,89,88,1019.6,1019.7,10.6,11.6,No
14,20.4,0,46,15,31,95,71,1021,1023.7,15.9,18.6,No
10.4,15.2,1,35,19,19,73,71,1015.7,1015.7,12.3,14.6,No
5.3,26.7,0,52,0,13,99,30,1027.5,1025.6,13.7,24.6,No
27.4,34.2,0,35,13,22,81,62,1008.4,1004.5,30.1,33.6,No
-5.2,19.4,0,33,9,17,17,16,1022.5,1017.4,6,19,No
13.1,18.2,0,44,15,26,79,59,1013.7,1011.5,15.3,17.5,No
8.5,17.9,0,31,19,19,74,43,1032.3,1030,11.7,17.1,No
16.2,25.9,14.8,37,7,15,59,44,1014,1011.6,17.7,23.4,No
0.5,17.9,0,20,6,7,100,42,1030.7,1025.1,3.5,17.3,No
16.4,32.3,3.8,61,31,20,63,38,1006.3,1001.8,22.1,28.8,No
1.3,16.5,0.2,48,7,30,41,27,1014.2,1013.3,11.2,14.7,No
22.6,38.5,0,48,22,20,34,13,1015.1,1011.2,27.3,37.1,No
5.2,10.7,0.4,78,13,9,73,77,1006.2,1002.7,6.3,7,Yes
13.6,25.4,0,35,13,13,63,41,1019.8,1015.3,16.1,24.7,No
9.3,25.1,0,44,19,20,55,24,1018.2,1014.7,17.2,24.3,No
2.6,20.1,0,24,6,9,99,42,1023.7,1019.3,10.1,19.6,No
18.5,29.5,0.2,50,11,35,82,51,1018.4,1015.5,21.4,24.7,Yes
9.9,19.2,0,22,11,4,75,53,1032,1028.6,14.6,18.6,No
14.6,21.5,0,43,17,15,84,68,1019.1,1016.6,17.5,20.8,Yes
17.6,30.5,0,31,6,19,37,31,1019.4,1016.3,20.8,28.8,No
7.9,25.7,0,46,9,9,67,40,1022.3,1017.1,14.2,24.4,No
24,39.2,0.2,50,9,20,36,17,1012.1,1007.7,30.7,37.9,No
27.8,33.5,0,48,17,17,49,66,1006.6,1005.8,29.5,26.9,Yes
20.3,34.2,0,50,11,28,22,17,1013.9,1011,25.8,32,No
13.5,27.1,0,41,31,13,35,27,1013.4,1011.3,17.4,25.3,No
15.7,27.1,5,33,0,22,86,37,1008.3,1005,18.7,26.1,No
13,23.2,0,46,28,28,57,41,1012.2,1012.8,14,20.9,No
15.8,22,0,31,13,20,61,53,1020.5,1018.6,18.4,19.9,No
4.7,28.1,0,31,6,15,26,15,1020,1015.2,13,27.6,No
17.3,26.7,0,22,11,11,59,33,1022.3,1020.1,19.9,25.4,No
20.5,25.1,0,41,30,26,74,73,1019.9,1017.7,22.6,23.4,No
5.9,25.1,0,78,28,44,25,20,1007.6,1006.8,21.1,22,No
11.5,32.3,0,50,19,19,33,14,1021.1,1017.3,23.1,31.6,No
3.9,21.2,0,20,6,13,91,46,1032,1028.4,7.4,20.9,No
17.8,37.3,0,39,19,26,28,8,1017.6,1012.1,25.5,35.6,No
23.2,35.1,0,43,9,11,30,28,1009.3,1009.9,29.8,35,No
14.9,22.5,0,46,15,28,98,70,1013.1,1011.1,16.4,20.2,Yes
14.3,22,0,48,17,24,50,49,1011,1011,17.9,20.2,No
10.3,17.1,0,31,15,20,99,92,1024.7,1023.9,14.2,15,No
12.7,28.3,0,37,11,20,51,17,1011.3,1011.3,19.8,26.5,No
10.1,24.5,0,46,7,7,83,28,1027.4,1024.8,14.8,23.4,Yes
15.1,24.3,2,28,9,9,56,42,1021.8,1020.7,18.3,22.1,No
22.6,36.2,0,41,17,19,54,30,1010.9,1007.7,25.9,33.2,No
8.1,27.5,0,43,28,15,60,19,1027.7,1024.6,13,24.8,No
14.5,17.9,2.6,30,11,15,79,89,1022.6,1018.3,16.8,16.6,Yes
6.4,17.1,0,37,24,17,69,46,1032.6,1028.9,8.9,16.6,No
18.6,31.1,0,46,17,26,44,34,1012.6,1010.8,25,29.3,No
9.9,12.9,14.6,30,7,6,99,92,1019.4,1014.8,10.3,12.4,Yes
3.6,16.2,0,44,11,15,100,56,1022.9,1016.3,5.8,15.8,Yes
12.6,21.5,0,33,15,22,79,62,1027,1024.7,14.8,20.2,No
21.8,28.1,0,35,26,24,56,46,1014.6,1011.7,24.1,26.5,No
23,34.5,0,46,17,30,50,41,1011.5,1007.7,28.9,32.8,No
21.8,29.5,0,35,15,24,80,60,1014.9,1009.4,26.4,27.2,No
8.4,18.5,0,61,26,28,47,40,1006.1,1006.6,12.6,16.7,No
6.7,14.2,0.2,50,22,17,71,48,1015.1,1013.3,10.1,13.6,No
11.6,25.8,0,30,4,20,77,52,1022,1017.9,17.7,24,No
15.8,29.6,0,22,13,13,97,57,1010.9,1008.4,19.8,28.5,No
27,33.8,0,30,15,13,72,65,1006.7,1004.2,30.7,32.2,No
17.6,25.3,0,26,13,15,62,62,1020.6,1018.9,22.9,23.2,No
22.5,30.7,0,35,11,17,56,57,1014.3,1011.1,27.7,28.7,No
16,30.4,0,52,11,26,47,38,1011.5,1007.8,22.6,29.1,No
24.5,31.2,2.6,39,11,30,66,61,1012.4,1010,28.9,29.6,Yes
21.6,31,0,30,13,20,71,54,1013.6,1009.2,25.8,29.3,No
10.7,20,0,65,6,11,65,50,1003.6,1004.1,15.4,16.4,No
21.2,23.4,1.4,48,28,30,71,74,1013.4,1014,21.7,20.4,No
13.5,23.1,0.8,59,13,37,65,44,1009.8,1011.8,16.1,20,Yes
6,14.9,0,54,13,33,92,74,1008.4,1005.9,9.8,14.3,No
10,18.7,0,67,22,15,43,31,1016.9,1015.7,14.2,18.1,No
5.9,19.2,0,26,6,7,77,53,1029.3,1026.9,9,18.4,No
15.8,23,0,46,17,28,52,51,1020.8,1019.4,18.9,21.3,No
14.1,32.2,0,46,17,15,27,20,1016.7,1011.5,26.2,31.3,No
8.3,31.5,0,43,22,19,39,20,1014.9,1012.5,22.7,31.2,No
16,25,0,31,7,22,71,64,1020.5,1017.2,21.1,24.8,No
21.5,25.5,1.2,35,24,17,95,88,1017.1,1015.8,23.2,24.5,No
13.6,19.7,0,50,22,26,60,69,1016.7,1014.7,17.7,18.7,No
8.7,16.6,8.2,19,2,6,98,87,1007.4,1007.8,12.2,14,Yes
7.9,16.7,0,59,15,30,63,70,1021.6,1021.7,12.3,13.5,Yes
11,24.9,0,41,17,28,38,44,1022.9,1019.5,18.8,23.3,No
6.3,26,0,31,9,15,79,31,1018.8,1016.1,10.9,24.4,No
3.7,21.8,0,31,0,13,100,41,1018.2,1016.5,7.3,20.6,No
12.4,23.8,0,35,17,22,56,42,1019.1,1017.3,16.9,22.9,No
8.4,18,3.6,33,19,20,95,59,1011.6,1007.1,12.4,16.5,Yes
3.6,17.5,1.6,28,9,15,76,25,1016,1013.7,10.5,16.6,No
18.4,33.5,0,44,17,17,63,31,1019.4,1016.1,23.8,31.4,No
21,40.3,0,54,33,22,32,18,1012.4,1008.7,29.5,39.2,No
17.7,22.3,0.2,30,4,6,92,80,1023,1019.6,19.9,21.2,Yes
20,30.1,0,26,4,13,71,62,1011.7,1008.3,26,29.3,No
17.2,28.4,0,37,15,17,59,73,1021.7,1019.8,24.7,24.4,No
16.3,21.2,2.2,54,13,31,96,79,1017.1,1016.4,16.9,19.4,Yes
6,13.8,3.2,67,26,31,66,44,1000.9,1003.6,10.7,12.9,No
9.6,18.2,0.6,28,4,13,83,47,1020,1018.9,13.5,17.7,No
13.9,19.6,2.2,39,19,19,59,50,1024,1021.9,18.4,19.3,No
15.9,27.4,0,39,4,20,88,70,1011.4,1011.1,18.8,21.9,Yes
6.9,27.7,0,44,30,9,44,28,1015.1,1013.1,20.4,27,No
17.8,37.7,0,61,24,33,27,15,1010.4,1006.9,29.1,36.8,No
18.3,30.5,0,24,6,6,66,39,1015.6,1012.2,23.9,29.8,No
11.2,25.9,2.2,56,22,26,58,28,1024.4,1022.2,15.4,23.9,No
11.3,20.9,0.2,28,7,11,72,43,1022.8,1020.5,14.9,19.6,No
16.2,34.7,0,26,11,7,35,16,1016.6,1014.7,22.8,33.6,No
16.3,29.9,0,39,22,15,47,28,1017.4,1014.4,21.7,29.3,No
14.1,33.7,0,56,17,30,16,13,1011.7,1009.5,21.7,33.2,No
18.5,25.8,28.8,28,15,13,71,65,1012.2,1010.5,22.7,24.6,No
15.7,32.7,0,63,50,20,47,21,1018.9,1016.5,22.3,31.5,No
13.2,20.3,13,35,20,19,51,63,1020.1,1018.7,20,18.8,Yes
7,13.6,3.4,35,13,19,66,50,1021,1022.2,11,11.9,No
25.5,33,0,39,11,26,73,62,1012.7,1008.9,29.7,32,No
21.9,28.6,5,39,17,19,90,69,1014.5,1011.1,23.6,27.5,Yes
7.7,30.5,0,30,6,13,73,16,1016.4,1012.7,13.7,29,No
